0.023529,0.023529,0.02353,0.023514,0.023555,0.023497,0.023761,0.020592,0.0078659,0.11119,0.14046,0.016395,0.024144,0.023422,0.02353,0.023529,0.023529,0.023529,0.02352,0.023667,0.023347,0.02397,0.015108,0.019427,0.1924,0.42973,0.40858,0.067327,0.016105,0.023876,0.023521,0.02353,0.023529,0.023529,0.023523,0.023685,0.023314,0.0095073,0.068487,0.31162,0.4663,0.47931,0.48429,0.2797,0.015886,0.022371,0.023803,0.023526,0.023529,0.023529,0.023515,0.023296,0.0066819,0.14678,0.39992,0.48276,0.48016,0.47875,0.48108,0.46878,0.13531,0.014412,0.023191,0.023214,0.02353,0.023526,0.023431,0.0041774,0.32603,0.57902,0.49778,0.47003,0.48152,0.47659,0.47937,0.49401,0.35624,0.038456,0.024144,0.02262,0.023529,0.023528,0.017476,0.044914,0.71258,0.84319,0.66005,0.50558,0.48645,0.47496,0.4813,0.47252,0.4937,0.22796,0.014256,0.027058,0.023476,0.023422,0.0036204,0.16006,0.64937,0.57064,0.52921,0.49862,0.54519,0.58018,0.4866,0.47799,0.50747,0.45049,0.08456,0.017983,0.022269,-0.0039444,0.057242,0.33731,0.509,0.52837,0.51677,0.47567,0.50325,0.70933,0.74054,0.62506,0.52375,0.49509,0.28833,0.01218,0.01624,0.25927,0.5968,0.63026,0.51487,0.50352,0.4841,0.46604,0.47545,0.60079,0.79246,0.81359,0.74011,0.61693,0.50296,0.14576,0.3981,0.8917,0.94049,0.93962,0.78779,0.48959,0.44293,0.40301,0.41165,0.51389,0.67165,0.78083,0.78912,0.77915,0.73859,0.52259,0.80255,0.92225,0.92306,0.9364,0.9466,0.70722,0.36493,0.32561,0.39296,0.44638,0.57155,0.75148,0.75197,0.76825,0.76881,0.60133,0.83169,0.90541,0.92231,0.94346,0.9457,0.89834,0.37753,0.30485,0.36624,0.33599,0.49741,0.70928,0.72852,0.75048,0.7703,0.36142,0.63049,0.91108,0.91576,0.93055,0.92238,0.93381,0.4353,0.21797,0.22426,0.31197,0.48694,0.67363,0.72137,0.72673,0.71812,0.16382,0.24812,0.87487,0.93253,0.92906,0.93406,0.88589,0.27056,0.034036,0.01911,0.12007,0.36017,0.65858,0.7534,0.73403,0.5727,0.034337,0.0042728,0.35722,0.82288,0.91836,0.89038,0.48269,0.018581,0.020269,0.022927,0.010491,0.027336,0.20569,0.51438,0.73251,0.38352,-0.0029422,0.022103,0.0081953,0.11713,0.25196,0.18337,0.023684,0.022032,0.024318,0.023793,0.023138,0.017956,0.003738,0.021174,0.18798,0.12091,0.013514
0.023529,0.023529,0.023529,0.023529,0.023529,0.023529,0.023531,0.023517,0.023584,0.023437,0.023509,0.023746,0.02321,-0.0023634,0.0056674,0.029513,0.023529,0.023529,0.023529,0.023529,0.023529,0.023529,0.02351,0.023672,0.022995,0.024529,0.019388,-0.0066415,0.02536,0.30805,0.44774,0.019423,0.023529,0.023529,0.02353,0.023523,0.023518,0.023326,0.023445,0.024486,0.021547,-0.0052895,0.019141,0.28566,0.70892,0.9885,0.92686,0.12425,0.023529,0.023529,0.023528,0.023545,0.023513,0.02547,0.020371,-0.0042483,0.01981,0.2666,0.70181,0.9782,1.011,0.98746,1.0089,0.39296,0.023529,0.023529,0.023475,0.023876,0.027916,0.0089103,0.014714,0.25166,0.66947,0.95371,1.0116,0.99022,0.98752,0.98771,1.0082,0.77373,0.023529,0.023529,0.023513,0.023513,0.012706,0.18628,0.64899,0.92613,0.9923,0.98365,0.98494,0.9845,0.99239,1.0092,0.97734,0.73072,0.023583,0.023554,0.023738,0.020058,-0.029112,0.44659,0.99008,0.95968,0.97662,0.98055,0.98449,0.99986,0.96572,0.78214,0.52678,0.14951,0.023373,0.020412,0.0039049,0.018795,0.18615,0.60329,0.9591,0.96282,0.99058,1.0028,0.93345,0.75301,0.51568,0.39261,0.27732,0.021792,0.0047499,0.021393,0.18898,0.51015,0.79741,0.93349,0.94328,0.98005,0.94702,0.75117,0.49418,0.37419,0.37042,0.37382,0.11521,0.015192,0.18589,0.48515,0.77494,0.93539,0.99093,0.99745,0.93572,0.75652,0.49776,0.3784,0.3675,0.36951,0.37978,0.23445,0.015649,0.02695,0.72379,0.91565,0.9868,0.99928,0.99235,0.97575,0.83081,0.4388,0.36528,0.36997,0.36943,0.36572,0.33531,0.071386,0.015906,0.023861,0.69103,1.0269,0.98634,0.95116,0.86948,0.75994,0.61616,0.38393,0.32084,0.36633,0.36289,0.37304,0.18739,0.015206,0.023583,0.023457,0.31304,0.96013,0.86493,0.7396,0.59937,0.42759,0.20987,0.05109,0.073344,0.31762,0.37654,0.29856,0.041463,0.022299,0.023303,0.023557,0.030123,0.50824,0.60713,0.40735,0.20079,0.05202,0.0082739,0.017896,0.012485,0.080427,0.31421,0.13735,0.012259,0.024415,0.023618,0.023514,0.013978,0.066165,0.1706,0.049171,0.0095756,0.016992,0.02345,0.02413,0.02357,0.015839,0.057235,0.028622,0.023548,0.023392,0.023641,0.023519,0.022615,0.016479,0.010571,0.017932,0.023723,0.023584,0.023539,0.023457,0.023523,0.023958,0.019787,0.021096,0.023531,0.023543,0.023519,0.02353
0,0,1.0624e-06,-4.7354e-06,-0.00025264,-0.0048216,0.045785,0.3956,0.19255,0.077147,-0.0070823,0.00053699,0.00028485,-3.2285e-05,0,0,0,0,-7.6189e-06,4.9523e-05,0.00065299,-0.023066,0.23004,0.731,0.42136,0.2624,0.011994,-0.0026126,-1.0318e-05,1.635e-06,0,0,0,0,-6.6703e-05,0.00018972,0.0039328,0.0039139,0.64803,0.81349,0.67323,0.27217,0.13811,-0.0032514,0.00031207,-7.8988e-05,0,0,0,0,-0.00013118,0.00070121,-0.010163,0.22781,0.84397,0.83735,0.76129,0.58689,0.30997,0.022856,-0.0020976,-0.00012261,0,0,0,0,-6.5521e-05,-0.0022993,0.020025,0.41107,0.45295,0.83802,0.85875,0.69809,0.17612,0.00040339,-0.00039651,-9.0874e-05,0,0,0,0,-8.0187e-05,-0.013168,0.12014,0.63993,0.2075,0.74777,0.86416,0.21874,-0.0064427,0.0046325,0.00056658,-0.00010018,0,0,0,0,-0.00018111,-0.023553,0.28052,0.78415,0.58298,0.68909,0.74162,0.093274,0.0057218,0.012971,0.00070208,-0.0001411,0,0,0,0,-0.00057445,-0.021639,0.37221,0.75982,0.66186,0.24576,0.66419,0.37907,0.095817,-0.0020694,0.00087727,-0.00011525,0,0,0,0,-0.00014997,-0.020089,0.22747,0.74654,0.27949,0.2575,0.65673,0.399,0.049693,-0.0014711,0.00019859,-2.7983e-05,0,0,0,0,-0.00074405,-0.0036841,0.24709,0.44121,0.079077,0.46046,0.58798,0.32031,-0.0026043,0.0036589,0.0003727,-6.0723e-05,0,0,0,0,-0.0012308,-0.0051182,0.40706,0.23277,0.13829,0.6149,0.55189,0.21733,-0.018442,0.00050591,0.00010849,-1.7875e-05,0,0,0,0,-0.00088386,-0.011717,0.39816,0.42506,0.48696,0.67043,0.47468,0.083029,-0.009254,-0.00018725,-1.1985e-05,2.0406e-06,0,0,0,0,-0.00024973,-0.01601,0.24524,0.5681,0.72273,0.5209,0.20811,9.4232e-05,-0.00061967,-6.1896e-05,0,0,0,0,0,0,-6.8113e-05,-0.0079696,0.070482,0.43838,0.55531,0.095589,0.01573,0.0051941,-2.9164e-05,-3.146e-05,0,0,0,0,0,0,-7.256e-05,-0.00031402,-0.0075442,0.28731,0.39936,0.044449,0.0094511,0.0036433,0.0007672,-9.3593e-05,0,0,0,0,0,0,-0.0001921,0.0015416,-0.0026774,0.086213,0.39913,0.10767,-0.0087609,0.0041272,0.00063032,-8.3088e-05,0,0,0,0
2.0651e-06,-1.0231e-05,-0.00023087,-0.00059953,-0.0072003,0.34771,0.53348,0.47736,0.43348,0.34016,0.029182,0.0010027,0.00017324,-4.8081e-05,0,0,-1.4722e-05,7.1343e-05,0.0011008,-0.020715,0.17061,0.67494,0.63296,0.42977,0.4917,0.47797,0.090625,-0.0019703,0.00036163,-9.0993e-05,0,0,-8.4908e-05,0.00040412,0.0027607,0.099785,0.4287,0.54548,0.68783,0.43143,0.45995,0.45105,0.16462,-0.0028252,4.0057e-06,-7.5978e-05,0,0,-0.00024134,0.0010063,0.0047875,0.36549,0.4251,0.34527,0.73186,0.42256,0.46303,0.46127,0.24696,-0.0094822,0.00068578,-0.00014074,0,0,-3.7818e-05,-7.4372e-05,-0.013591,0.30978,0.47346,0.32061,0.71651,0.45466,0.44468,0.47986,0.34076,0.0039672,-0.00017231,-0.00011752,0,0,-5.6044e-05,0.00024705,-0.011011,0.16772,0.49532,0.40311,0.72012,0.49663,0.44545,0.48759,0.4186,0.039787,-0.0043043,-0.00010559,0,0,-7.1266e-05,0.00026768,-0.005554,0.098968,0.51534,0.26452,0.61681,0.57055,0.41902,0.49672,0.46454,0.094396,-0.010704,-0.00010884,0,0,-2.7474e-05,0.00014184,-0.0019462,0.033753,0.49859,0.35751,0.54065,0.64,0.40297,0.48316,0.48975,0.17981,-0.017233,-4.3619e-05,0,0,-2.4908e-06,3.3188e-05,-0.0009652,-0.0065325,0.42208,0.45793,0.42438,0.71106,0.48233,0.49929,0.51599,0.28339,-0.017295,-0.00027734,-1.4621e-06,4.7333e-07,4.7614e-07,-4.2852e-06,-0.00043906,-0.020128,0.32887,0.45407,0.27445,0.76888,0.55941,0.54951,0.56367,0.34895,0.00055325,-0.0015031,1.9779e-05,-4.1232e-06,0,0,-0.00011276,-0.021235,0.24172,0.52257,0.30068,0.67723,0.54146,0.51051,0.5123,0.3753,0.04524,-0.0043262,-0.00014215,-5.607e-06,0,0,-3.8841e-05,-0.01584,0.142,0.56787,0.28318,0.64903,0.56768,0.49856,0.50165,0.41756,0.10912,-0.0070164,-0.00018189,-2.7546e-05,0,0,-0.00012365,-0.0074071,0.064008,0.54519,0.46576,0.67721,0.6063,0.56167,0.56801,0.56589,0.21451,-0.012759,0.00015255,-7.0155e-05,0,0,-0.00014197,-0.0025249,0.017103,0.48774,0.60494,0.56096,0.3466,0.34804,0.26378,0.1584,0.034789,0.0064687,0.0016512,-0.00020716,0,0,-5.1693e-05,-0.00049307,-0.011568,0.41872,0.55733,0.34823,0.25593,0.23017,0.062589,-0.0062052,-0.0034674,0.0017627,0.00013423,-1.1182e-05,0,0,-4.7009e-05,1.044e-05,-0.0082764,0.2304,0.3211,0.2476,0.24853,0.11513,0.0076134,-0.00020529,0.00013231,-0.00022904,-1.7814e-05,1.6935e-06
0,0,-0.00011465,0.00098772,0.00099866,0.0033461,0.40757,0.64178,0.47948,0.10997,-0.013206,3.7555e-05,-2.8246e-06,1.0203e-06,0,0,0,0,-6.2398e-05,0.00022831,-0.012153,0.17082,0.56147,0.62777,0.86128,0.5629,0.005153,-0.0031113,-4.0812e-06,-5.0423e-06,0,0,0,0,-7.1389e-05,0.00032212,-0.020173,0.36198,0.42346,0.61921,0.94241,0.74737,0.13807,-0.0096562,0.00050516,-8.4213e-05,0,0,0,0,-0.00010833,-0.00082109,0.00020789,0.47056,0.45157,0.84241,0.85942,0.24734,0.059272,0.0072576,0.00049718,-0.00010078,0,0,0,0,-7.2609e-05,-0.00047914,-0.0028141,0.34839,0.57285,0.98629,0.64986,0.004553,0.083096,0.026705,-0.00079811,-0.00017654,0,0,0,0,-8.663e-05,2.3374e-05,0.0056368,0.17233,0.13195,0.77768,0.65625,0.11211,0.087718,0.008228,0.00047045,-0.00012884,0,0,0,0,-3.8741e-05,-0.00034223,0.004279,0.1523,-0.029489,0.39614,0.79621,0.47546,0.057672,-0.0013418,0.0010778,-0.0001276,0,0,0,0,-8.0531e-05,0.00050823,0.004451,0.031273,-0.019438,0.36148,0.81543,0.48903,0.0050842,0.0028563,0.0010964,-0.00013025,0,0,0,0,-9.5591e-05,-0.0032736,0.044749,0.18451,-0.046236,0.40431,0.72001,0.4184,-0.01614,-0.00033695,1.4432e-05,-6.7232e-06,0,0,0,0,-4.9321e-05,-0.0089366,0.076547,0.53425,0.25371,0.59628,0.59465,0.37665,-0.015832,-0.0010648,-7.581e-06,1.42e-06,0,0,0,0,-6.5519e-05,-0.015244,0.13878,0.4582,0.58933,0.70271,0.40493,0.45263,-0.006194,-0.001638,0,0,0,0,0,0,-9.2786e-05,-0.017849,0.17133,0.37157,0.4236,0.6916,0.37381,0.32481,-0.009325,-0.00061095,0,0,0,0,0,0,-9.6096e-05,-0.014594,0.13532,0.44964,0.50332,0.63669,0.19983,0.12684,0.0050536,-0.0012091,0,0,0,0,0,0,-9.9082e-05,-0.0068409,0.061273,0.42453,0.51652,0.50207,0.028243,0.073531,0.020631,-0.0024557,0,0,0,0,0,0,-0.0002223,0.0004945,0.010215,0.24265,0.48684,0.55558,0.12953,0.052038,-0.0038693,-4.538e-05,0,0,0,0,0,0,-0.00015352,0.0013068,0.0077536,0.0033193,0.20172,0.40226,0.22895,0.014343,-0.0010449,-0.00010504,0,0,0,0
-8.0616e-05,-7.0429e-05,-6.6847e-05,-3.949e-05,-4.8114e-05,-3.3352e-05,-9.5313e-05,-7.2909e-05,-6.0926e-05,-0.00031102,-0.00085194,-0.00022712,-6.973e-05,-0.00013706,-0.00012197,-0.00014772,0.00040885,0.00036592,0.00038374,0.00013753,-0.00014015,0.00010165,0.00050816,0.00067803,-0.0054932,-0.028153,-0.026542,-0.026671,-0.013217,-0.0065041,-0.0054997,0.00023376,0.00076684,-0.0095286,-0.021683,-0.027549,-0.026003,-0.021529,-0.0022756,-0.0096053,0.028342,0.37101,0.51675,0.33597,0.11179,0.044946,0.037624,0.0082932,0.039179,0.19054,0.281,0.37296,0.42423,0.28857,0.074627,0.23489,0.58502,0.85494,0.95202,0.91277,0.63998,0.64758,0.65722,0.13596,0.50533,0.34668,0.61852,1.0016,0.97551,0.88781,0.54453,0.18472,0.64093,0.66149,0.3999,0.75091,0.76844,0.83953,0.88167,0.28019,0.48726,0.4925,0.65136,0.99673,0.7172,0.86618,0.79881,0.33375,0.27692,0.68552,0.52774,0.73075,0.62907,0.77331,0.96644,0.49553,0.074946,0.70702,0.86945,0.96512,0.72824,0.88036,0.77383,0.42976,0.24193,0.58188,0.40806,0.58941,0.62128,0.6564,0.90856,0.53908,0.017723,0.17908,0.30557,0.92636,1.0012,0.85696,0.60096,0.42538,0.45073,0.73571,0.19307,0.20576,0.50787,0.6107,0.89136,0.55434,0.12429,0.81923,0.93072,0.93259,0.77595,0.89118,0.63876,0.31427,0.26453,0.40457,0.10226,0.23053,0.48653,0.66855,0.90821,0.43645,0.60847,0.54712,0.83653,0.94516,0.53764,0.79781,0.57697,0.2385,0.12908,0.45235,0.35972,0.57102,0.70754,0.77878,0.95141,0.43585,0.45239,0.27335,0.7454,0.95859,0.85741,0.71165,0.51405,0.38771,0.43576,0.69929,0.78557,0.93563,0.3362,0.53523,0.89159,0.39061,0.028725,0.17061,0.67769,0.92596,0.55764,0.72885,0.60347,0.48515,0.89078,0.59512,0.87954,0.87378,0.32111,0.30052,0.50326,0.17044,-0.0043689,-0.045071,0.28176,0.88376,0.46678,0.62491,0.54748,0.3628,0.56966,0.16837,0.25797,0.33915,0.16218,0.020618,-0.011047,-0.0079333,-0.00018544,-0.0024667,0.017718,0.23398,0.11371,0.029361,0.066461,0.079091,0.02497,-0.0075393,-0.017777,-0.016598,-0.0081048,0.0016771,0.00046849,0.002528,-3.116e-06,0.0003688,-0.0023923,-0.02202,-0.011338,-0.0049464,-0.0072743,-0.0066157,-0.0047277,-0.00010537,-0.00048054,-0.00027954,6.1947e-05,0.00018517,0.00015726,-0.00016851,6.2059e-07,1.7671e-06,-8.4906e-05,-0.00023448,-5.2188e-05,-0.00012402,-0.00011942,-0.00018858,-8.8037e-05,-4.2997e-05,-1.1007e-05,-5.28e-05,-2.1234e-05,-2.8653e-05,-2.3207e-05,-4.939e-07
1.683e-06,-1.1393e-05,-0.00010463,-0.00016544,-6.0234e-05,-6.9016e-05,-2.7735e-05,-4.5339e-05,-0.00010505,-3.5955e-05,-2.6247e-05,-1.1931e-05,-1.1039e-05,-1.7598e-05,1.3043e-06,0,-7.4978e-06,4.5977e-05,0.00045897,0.00023757,-0.0097108,-0.0015234,0.00040172,-0.00049249,-6.8949e-05,1.0117e-05,8.1925e-05,-4.0331e-05,1.8022e-07,0.0001171,-2.666e-05,1.8197e-06,-0.00035714,0.0015326,0.013553,0.0047776,0.06162,0.0011655,-0.023462,-0.020982,-0.014009,-0.0044827,-0.0050357,-0.016485,-0.0020722,0.00054405,-0.00031034,-0.00025301,0.00053157,1.4939e-06,-0.018916,0.20836,0.80026,0.33407,0.28186,0.49948,0.43744,0.093987,0.084156,0.15781,0.023474,-0.01819,-0.016769,0.00017221,0.01204,-0.0053603,0.080306,0.66077,0.99606,0.73615,0.79528,0.95804,0.88205,0.50185,0.69267,0.86594,0.5023,0.28758,0.29358,0.01303,0.028,0.57849,0.84885,0.96386,0.9327,0.76217,0.77159,0.82287,0.96413,0.75783,0.75644,0.9758,0.79228,0.5988,0.67398,0.15459,-0.003204,0.61239,0.99602,0.95566,0.94926,0.93951,0.78041,0.29306,0.81795,0.88823,0.75872,0.96866,0.87003,0.69021,0.79762,0.38844,0.0052439,0.31367,0.78982,0.96618,0.95485,0.94613,0.72684,0.17319,0.62532,0.95808,0.83812,0.95931,0.90393,0.79133,0.85313,0.55414,0.63414,0.87274,0.60844,0.95822,0.96141,0.91122,0.71363,0.22526,0.56495,0.98537,0.93863,0.94822,0.90235,0.84354,0.82172,0.5794,0.79264,1.0045,0.76424,0.88663,0.9349,0.79301,0.5619,0.16452,0.58889,0.98777,0.94262,0.90739,0.86217,0.81709,0.75855,0.46278,0.10929,0.44813,0.67373,0.7978,0.76005,0.59821,0.31645,0.14927,0.73387,0.92088,0.91028,0.89703,0.83203,0.76434,0.67845,0.33586,-0.0058766,-0.021421,0.045788,0.23603,0.28891,0.19484,0.073428,0.24405,0.648,0.80748,0.91449,0.84082,0.75899,0.6757,0.55763,0.17048,-0.00026559,-0.00037301,-0.0078505,-0.019655,-0.018369,-0.014703,-0.0035915,0.054356,0.1539,0.38083,0.42283,0.37777,0.32226,0.21984,0.099458,0.0012928,-2.6639e-05,-6.199e-05,-1.693e-05,-0.00021525,8.0903e-05,0.00078735,0.0039869,-0.0014664,-0.00943,-0.00055662,0.014822,0.014609,0.0064959,-0.0090736,-0.007877,0.00053344,0,0,-4.8497e-06,2.9471e-05,0.00034276,0.0004863,0.0005116,0.00062784,-6.361e-05,-0.0012609,-0.0036328,-0.0031768,-0.0021171,0.00041495,0.00012823,-7.1218e-05,0,0,5.4696e-07,-3.3238e-06,-3.8266e-05,-5.8e-05,-6.6155e-05,-9.0213e-05,-3.771e-05,-4.793e-05,-2.7062e-05,-5.5238e-05,-1.7885e-05,-0.00010192,-3.3423e-05,-5.1704e-07
0,1.1617e-06,-1.274e-05,-3.071e-05,-0.00011576,-2.2386e-05,-0.00018961,-0.00010611,-7.7224e-05,-9.6058e-05,-2.4907e-05,-0.00010519,-0.00012389,-4.4002e-05,-9.6242e-06,1.3148e-06,5.6073e-06,-4.3087e-05,-0.00031819,-0.00011047,0.00054482,-4.4889e-05,0.0014843,0.0006779,0.00047721,-5.7813e-05,-0.0011085,0.00047732,0.00078159,5.7548e-05,9.3734e-05,-1.1634e-05,-0.0017502,-0.0063742,-0.0036492,-0.021545,-0.025919,-0.022258,-0.0014856,0.0013033,-0.010268,0.0007058,-0.010348,-0.014044,-0.010762,-0.010454,-0.00071338,3.22e-05,-0.012941,0.054306,0.082633,0.26786,0.44061,0.33647,0.057019,0.045021,0.18186,0.31198,0.47971,0.23568,0.17534,0.17449,-0.0069294,-0.0010405,0.35695,0.23219,0.71502,0.84467,0.6226,0.85984,0.41125,0.183,0.48202,0.41652,0.57849,0.60074,0.71367,0.76853,0.19267,-0.0060026,0.83546,0.70478,0.70441,0.91174,0.9307,0.86353,0.61176,0.29659,0.31171,0.38526,0.13978,0.51975,0.63881,0.87802,0.60538,0.04711,0.34776,0.76285,0.43477,0.94695,0.84302,0.86323,0.76975,0.38064,0.42449,0.62553,0.080064,0.41263,0.65541,0.90794,0.90856,0.18213,0.013932,0.39811,0.88521,0.99313,0.76719,0.77555,0.83164,0.41066,0.16378,0.60401,0.54451,0.63007,0.64882,0.85707,0.93588,0.20897,0.057658,0.46681,0.4959,0.93448,0.94306,0.91084,0.77034,0.50982,0.28808,0.80355,0.90031,0.95669,0.4284,0.489,0.89657,0.36452,0.17041,0.63972,0.5249,0.9254,0.82558,0.57645,0.88257,0.4558,0.56234,0.7871,0.80881,1.0005,0.73181,0.49588,0.77486,0.52663,0.01755,0.30329,0.58123,0.87183,0.92537,0.51896,0.84597,0.75959,0.73112,0.59437,0.5297,0.8929,0.67829,0.40545,0.5014,0.26234,0.0040544,-0.01627,0.030567,0.31995,0.65611,0.31522,0.38879,0.51119,0.47854,0.30824,0.44487,0.58299,0.35937,0.25578,0.23834,0.027103,0.00030181,0.0005272,-0.0070219,-0.00912,0.054526,0.012275,-0.0022932,0.027967,0.050861,0.056194,0.127,0.11314,0.049402,0.041936,0.0027609,-0.0043034,-0.00010331,0.00019136,0.0014518,-0.00076922,-0.0056814,0.00080343,-0.00037518,-0.0049467,-0.004454,-0.00337,-0.011026,-0.010858,-0.0025983,-0.0010482,-0.0013805,-2.9633e-05,-5.3845e-06,4.5311e-05,0.00027508,0.00013689,0.00057746,0.00015242,0.00024778,-7.0404e-05,0.00027375,0.00067853,5.275e-05,-0.00010105,0.00078033,0.00015104,3.7142e-06,-1.8718e-06,6.3204e-07,-5.3845e-06,-3.0535e-05,-1.9966e-05,-8.3989e-05,-3.7e-05,-3.5355e-05,1.3464e-06,-5.153e-05,-9.5813e-05,-1.967e-05,-4.7754e-06,-0.00010436,-3.8456e-05,-2.7453e-06,5.4696e-07
0.015673,0.016273,0.0053287,0.12578,0.40571,0.29676,0.046024,0.007984,0.016131,0.0029647,-0.0071464,-0.0031256,0.0085352,0.014449,0.015436,0.01572,0.015072,0.016047,-0.012084,0.10465,0.55325,0.61804,0.24404,-0.0048346,0.0040656,0.12545,0.24526,0.19797,0.044204,0.0046082,0.015643,0.015742,0.016871,-0.0013409,0.16782,0.60325,0.79271,0.71448,0.64898,0.23248,0.44589,0.75266,0.79993,0.74319,0.47077,0.059794,0.0082708,0.015747,0.0046271,0.13302,0.78018,1.0084,0.59964,0.19252,0.79061,0.61666,0.80814,0.97523,0.88604,0.88643,0.73367,0.2805,-0.0028816,0.015034,-0.012164,0.39076,0.96401,1.0144,0.86359,0.65133,0.83869,0.68589,0.84965,0.97426,0.83737,0.77988,0.83642,0.46263,0.02337,0.013154,-0.01285,0.41793,0.93202,0.9766,0.94215,0.87799,0.76885,0.69072,0.92632,0.96631,0.88705,0.75415,0.84519,0.57979,0.075164,0.0086348,-0.0023724,0.22147,0.79375,0.86759,0.83754,0.75649,0.69332,0.66185,0.92969,0.98273,0.90246,0.78866,0.82465,0.6495,0.12877,0.0010598,0.015259,0.016745,0.35873,0.65305,0.67142,0.61766,0.52846,0.60122,0.93324,0.98744,0.90723,0.78891,0.85064,0.69513,0.17891,-0.0025669,0.015656,0.012066,0.008499,0.13128,0.23182,0.17752,0.26458,0.65529,0.90588,0.96813,0.86332,0.7863,0.91068,0.70831,0.19677,-0.0014151,0.01568,0.016034,0.015758,0.0044619,-2.7282e-05,-0.019584,0.29563,0.69223,0.84916,0.91606,0.83451,0.88616,0.92397,0.68702,0.18686,-0.0019345,0.015667,0.015857,0.01657,0.015349,0.015269,-0.0057375,0.2329,0.66125,0.79386,0.853,0.89623,0.96641,0.85671,0.61934,0.15477,-0.00055657,0.015689,0.015667,0.015559,0.015704,0.015626,0.0064433,0.08662,0.51889,0.70386,0.82189,0.93773,0.92645,0.7628,0.5169,0.095089,0.002738,0.015686,0.015686,0.015686,0.015686,0.015661,0.015432,0.0013286,0.24449,0.6265,0.83204,0.95166,0.84329,0.67007,0.41325,0.054256,0.010002,0.015686,0.015686,0.015686,0.015686,0.015651,0.01587,0.0040984,0.090487,0.65603,0.89607,0.83782,0.71594,0.5661,0.28938,0.013879,0.012463,0.015686,0.015686,0.015686,0.015686,0.015688,0.015481,0.0054501,0.098136,0.67644,0.72477,0.65027,0.58437,0.4411,0.12679,0.0059565,0.015363,0.015686,0.015686,0.015686,0.015686,0.015617,0.016377,0.014446,0.022403,0.20037,0.36504,0.41733,0.35899,0.18447,0.015285,0.014245,0.015714
0,0,-8.4751e-05,0.00054361,-0.016929,0.27837,0.53148,0.37373,0.34831,0.17075,0.009118,-0.0066351,6.1422e-05,-0.00021075,-2.3099e-06,1.0144e-06,0,0,-0.00010917,7.5081e-05,-0.00867,0.42972,0.67194,0.54579,0.48402,0.42074,0.20561,0.045389,-0.0050189,0.0020056,1.3932e-05,-7.1007e-06,0,0,-8.7331e-05,-0.00068796,0.0098385,0.28337,0.55214,0.76001,0.73707,0.72849,0.70541,0.57403,0.07679,-0.00065234,0.00045115,-9.1631e-05,0,0,-9.7925e-05,-0.0046437,0.042766,0.28485,0.59892,0.7889,0.71833,0.53662,0.70929,0.59263,0.082856,-0.0037559,0.00063874,-0.00011905,0,0,-0.0001881,-0.0048101,0.055053,0.29832,0.64308,0.68293,0.24738,0.32717,0.73848,0.43573,-0.021559,0.00047576,8.9507e-05,-1.6546e-05,0,0,-0.00014152,-0.011248,0.10441,0.32149,0.68663,0.66623,0.32714,0.33141,0.72994,0.33112,-0.029233,-9.8154e-05,-8.3757e-06,1.8618e-06,0,0,-0.0001465,-0.012759,0.15012,0.37944,0.73077,0.51414,0.17039,0.47864,0.71481,0.22773,-0.022971,-4.7809e-05,0,0,0,0,-0.00015776,-0.00974,0.15701,0.45354,0.72943,0.49404,0.18443,0.42187,0.68903,0.14472,-0.016837,-6.3232e-05,0,0,1.7145e-06,-1.0967e-05,-0.00062796,-0.0031318,0.18685,0.46529,0.74143,0.46711,0.26908,0.58169,0.60013,0.05659,-0.0074699,-0.00012609,0,0,-1.5659e-05,0.00010221,-0.00048722,-0.0058795,0.31802,0.5061,0.73002,0.30299,0.16809,0.61602,0.51305,0.02251,-0.003848,-0.00010802,0,0,-7.5448e-05,0.00050305,0.00089459,0.029929,0.24417,0.56396,0.67976,0.37597,0.29831,0.61679,0.41731,-0.0058448,-0.00057975,-6.8258e-05,0,0,-4.0736e-05,0.00033333,-0.0021702,0.0555,0.2577,0.60516,0.58575,0.42488,0.39901,0.62824,0.31684,-0.013708,-1.069e-05,-5.03e-05,0,0,-0.00010884,0.00092269,-0.0081187,0.10859,0.33607,0.62877,0.55135,0.18052,0.35133,0.6495,0.23466,-0.010503,0.0006675,-0.00011972,0,0,-7.5041e-05,0.00053364,0.00028079,0.045721,0.45618,0.68935,0.50496,0.099651,0.41646,0.62512,0.12952,-0.0045841,0.00047793,-0.0001203,0,0,-2.347e-05,0.0001158,0.0012775,-0.017144,0.16151,0.69213,0.52735,0.42098,0.57855,0.63249,0.11001,-0.0051817,0.00032846,-8.7844e-05,0,0,2.8629e-06,-1.5756e-05,-0.0002396,-0.00090259,0.0019643,0.31719,0.47364,0.50824,0.47955,0.39312,0.032128,-0.00067374,0.00062164,-7.4624e-05,0,0
